defence+1e_13;§B+1 Defence;;;;;;;;;;;;;;
defence+1f_13;§B+1 Defence;;;;;;;;;;;;;;
defence+1g_13;§B+1 Defence;;;;;;;;;;;;;;
defence+1h_13;§B+1 Defence;;;;;;;;;;;;;;
defence+1i_13;§B+1 Defence;;;;;;;;;;;;;;
defence+1j_13;§B+1 Defence;;;;;;;;;;;;;;
defence+1k_13;§B+1 Defence;;;;;;;;;;;;;;
defence+1l_13;§B+1 Defence;;;;;;;;;;;;;;
defence+2a;§B+2 Defence;;;;;;;;;;;;;;
defence+2b;§B+2 Defence;;;;;;;;;;;;;;
defence+2c;§B+2 Defence;;;;;;;;;;;;;;
defence+2d;§B+2 Defence;;;;;;;;;;;;;;
defence+2e;§B+2 Defence;;;;;;;;;;;;;;
defence+2f;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_1;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_1;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_1;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_1;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_1;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_1;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_2;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_2;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_2;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_2;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_2;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_2;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_3;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_3;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_3;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_3;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_3;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_3;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_4;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_4;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_4;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_4;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_4;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_4;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_5;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_5;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_5;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_5;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_5;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_5;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_6;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_6;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_6;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_6;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_6;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_6;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_7;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_7;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_7;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_7;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_7;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_7;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_8;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_8;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_8;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_8;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_8;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_8;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_9;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_9;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_9;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_9;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_9;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_9;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_10;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_10;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_10;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_10;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_10;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_10;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_11;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_11;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_11;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_11;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_11;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_11;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_12;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_12;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_12;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_12;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_12;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_12;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_13;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_13;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_13;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_13;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_13;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_13;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_14;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_14;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_14;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_14;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_14;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_14;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_15;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_15;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_15;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_15;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_15;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_15;§B+2 Defence;;;;;;;;;;;;;;
defence+2a_16;§B+2 Defence;;;;;;;;;;;;;;
defence+2b_16;§B+2 Defence;;;;;;;;;;;;;;
defence+2c_16;§B+2 Defence;;;;;;;;;;;;;;
defence+2d_16;§B+2 Defence;;;;;;;;;;;;;;
defence+2e_16;§B+2 Defence;;;;;;;;;;;;;;
defence+2f_16;§B+2 Defence;;;;;;;;;;;;;;
defence+3a;§G+3 Defence;;;;;;;;;;;;;;
defence+3b;§G+3 Defence;;;;;;;;;;;;;;
defence+3c;§G+3 Defence;;;;;;;;;;;;;;
defence+3d;§G+3 Defence;;;;;;;;;;;;;;
defence+3e;§G+3 Defence;;;;;;;;;;;;;;
defence+3f;§G+3 Defence;;;;;;;;;;;;;;
defence+3g;§G+3 Defence;;;;;;;;;;;;;;
defence+3h;§G+3 Defence;;;;;;;;;;;;;;
defence+3i;§G+3 Defence;;;;;;;;;;;;;;
defence+3j;§G+3 Defence;;;;;;;;;;;;;;
defence+3k;§G+3 Defence;;;;;;;;;;;;;;
defence+3a_1;§G+3 Defence;;;;;;;;;;;;;;
defence+3b_1;§G+3 Defence;;;;;;;;;;;;;;
defence+3c_1;§G+3 Defence;;;;;;;;;;;;;;
defence+3d_1;§G+3 Defence;;;;;;;;;;;;;;
defence+3e_1;§G+3 Defence;;;;;;;;;;;;;;
defence+3f_1;§G+3 Defence;;;;;;;;;;;;;;
defence+3g_1;§G+3 Defence;;;;;;;;;;;;;;
defence+3h_1;§G+3 Defence;;;;;;;;;;;;;;
defence+3i_1;§G+3 Defence;;;;;;;;;;;;;;
defence+3j_1;§G+3 Defence;;;;;;;;;;;;;;
defence+3k_1;§G+3 Defence;;;;;;;;;;;;;;
defence+3a_2;§G+3 Defence;;;;;;;;;;;;;;
defence+3b_2;§G+3 Defence;;;;;;;;;;;;;;
defence+3c_2;§G+3 Defence;;;;;;;;;;;;;;
defence+3d_2;§G+3 Defence;;;;;;;;;;;;;;
defence+3e_2;§G+3 Defence;;;;;;;;;;;;;;
defence+3f_2;§G+3 Defence;;;;;;;;;;;;;;
defence+3g_2;§G+3 Defence;;;;;;;;;;;;;;
defence+3h_2;§G+3 Defence;;;;;;;;;;;;;;
defence+3i_2;§G+3 Defence;;;;;;;;;;;;;;
defence+3j_2;§G+3 Defence;;;;;;;;;;;;;;
defence+3k_2;§G+3 Defence;;;;;;;;;;;;;;
defence+3a_3;§G+3 Defence;;;;;;;;;;;;;;
defence+3b_3;§G+3 Defence;;;;;;;;;;;;;;
defence+3c_3;§G+3 Defence;;;;;;;;;;;;;;
defence+3d_3;§G+3 Defence;;;;;;;;;;;;;;
defence+3e_3;§G+3 Defence;;;;;;;;;;;;;;
defence+3f_3;§G+3 Defence;;;;;;;;;;;;;;
defence+3g_3;§G+3 Defence;;;;;;;;;;;;;;
defence+3h_3;§G+3 Defence;;;;;;;;;;;;;;
defence+3i_3;§G+3 Defence;;;;;;;;;;;;;;
defence+3j_3;§G+3 Defence;;;;;;;;;;;;;;
defence+3k_3;§G+3 Defence;;;;;;;;;;;;;;
defence+3a_4;§G+3 Defence;;;;;;;;;;;;;;
defence+3b_4;§G+3 Defence;;;;;;;;;;;;;;
defence+3c_4;§G+3 Defence;;;;;;;;;;;;;;
defence+3d_4;§G+3 Defence;;;;;;;;;;;;;;
defence+3e_4;§G+3 Defence;;;;;;;;;;;;;;
defence+3f_4;§G+3 Defence;;;;;;;;;;;;;;
defence+3g_4;§G+3 Defence;;;;;;;;;;;;;;
defence+3h_4;§G+3 Defence;;;;;;;;;;;;;;
defence+3i_4;§G+3 Defence;;;;;;;;;;;;;;
defence+3j_4;§G+3 Defence;;;;;;;;;;;;;;
defence+3k_4;§G+3 Defence;;;;;;;;;;;;;;
defence+3a_5;§G+3 Defence;;;;;;;;;;;;;;
defence+3b_5;§G+3 Defence;;;;;;;;;;;;;;
defence+3c_5;§G+3 Defence;;;;;;;;;;;;;;
defence+3d_5;§G+3 Defence;;;;;;;;;;;;;;
defence+3e_5;§G+3 Defence;;;;;;;;;;;;;;
defence+3f_5;§G+3 Defence;;;;;;;;;;;;;;
defence+3g_5;§G+3 Defence;;;;;;;;;;;;;;
defence+3h_5;§G+3 Defence;;;;;;;;;;;;;;
defence+3i_5;§G+3 Defence;;;;;;;;;;;;;;
defence+3j_5;§G+3 Defence;;;;;;;;;;;;;;
defence+3k_5;§G+3 Defence;;;;;;;;;;;;;;
defence+3a_6;§G+3 Defence;;;;;;;;;;;;;;
defence+3b_6;§G+3 Defence;;;;;;;;;;;;;;
defence+3c_6;§G+3 Defence;;;;;;;;;;;;;;
defence+3d_6;§G+3 Defence;;;;;;;;;;;;;;
defence+3e_6;§G+3 Defence;;;;;;;;;;;;;;
defence+3f_6;§G+3 Defence;;;;;;;;;;;;;;
defence+3g_6;§G+3 Defence;;;;;;;;;;;;;;
defence+3h_6;§G+3 Defence;;;;;;;;;;;;;;
defence+3i_6;§G+3 Defence;;;;;;;;;;;;;;
defence+3j_6;§G+3 Defence;;;;;;;;;;;;;;
defence+3k_6;§G+3 Defence;;;;;;;;;;;;;;
defence+4a;§G+4 Defence;;;;;;;;;;;;;;
defence+4b;§G+4 Defence;;;;;;;;;;;;;;
defence+4c;§G+4 Defence;;;;;;;;;;;;;;
defence+4d;§G+4 Defence;;;;;;;;;;;;;;
defence+4e;§G+4 Defence;;;;;;;;;;;;;;
defence+4f;§G+4 Defence;;;;;;;;;;;;;;
defence+4g;§G+4 Defence;;;;;;;;;;;;;;
defence+5a;§W+5 Defence;;;;;;;;;;;;;;
defence+5b;§W+5 Defence;;;;;;;;;;;;;;
defence+6a;§W+6 Defence;;;;;;;;;;;;;;
speed+a;+ Speed;;;;;;;;;;;;;;
speed+b;+ Speed;;;;;;;;;;;;;;
speed+c;+ Speed;;;;;;;;;;;;;;
speed++a;++ Speed;;;;;;;;;;;;;;
speed+++a;+++ Speed;;;;;;;;;;;;;;
speed-a;§R- Speed;;;;;;;;;;;;;;
speed--a;§R-- Speed;;;;;;;;;;;;;;
organisation++a;++ Organisation;;;;;;;;;;;;;;
organisation-a;§R- Organisation;;;;;;;;;;;;;;
organisation--a;§R-- Organisation;;;;;;;;;;;;;;
organisation--b;§R-- Organisation;;;;;;;;;;;;;;
morale+a;+ Morale;;;;;;;;;;;;;;
morale++a;++ Morale;;;;;;;;;;;;;;
morale++b;++ Morale;;;;;;;;;;;;;;
morale+++a;+++ Morale;;;;;;;;;;;;;;
morale-a;§R- Morale;;;;;;;;;;;;;;
experience+a;+ Experience;;;;;;;;;;;;;;
experience+b;+ Experience;;;;;;;;;;;;;;
experience++a;++ Experience;;;;;;;;;;;;;;
experience+++a;+++ Experience;;;;;;;;;;;;;;
experience-a;§R- Experience;;;;;;;;;;;;;;
negativea;§R--- Multiple;;;;;;;;;;;;;;
negativeb;§R--- Multiple;;;;;;;;;;;;;;
reliability+a;§g- No Bonus;;;;;;;;;;;;;;
reliability+b;§g- No Bonus;;;;;;;;;;;;;;
reliability-a;§g- No Bonus;;;;;;;;;;;;;;
reliability-a;§g- No Bonus;;;;;;;;;;;;;;
speed+a_1;+ Speed;;;;;;;;;;;;;;
speed+b_1;+ Speed;;;;;;;;;;;;;;
speed+c_1;+ Speed;;;;;;;;;;;;;;
speed++a_1;++ Speed;;;;;;;;;;;;;;
speed+++a_1;+++ Speed;;;;;;;;;;;;;;
speed-a_1;§R- Speed;;;;;;;;;;;;;;
speed--a_1;§R-- Speed;;;;;;;;;;;;;;
organisation++a_1;++ Organisation;;;;;;;;;;;;;;
organisation-a_1;§R- Organisation;;;;;;;;;;;;;;
organisation--a_1;§R-- Organisation;;;;;;;;;;;;;;
organisation--b_1;§R-- Organisation;;;;;;;;;;;;;;
morale+a_1;+ Morale;;;;;;;;;;;;;;
morale++a_1;++ Morale;;;;;;;;;;;;;;
morale++b_1;++ Morale;;;;;;;;;;;;;;
morale+++a_1;+++ Morale;;;;;;;;;;;;;;
morale-a_1;§R- Morale;;;;;;;;;;;;;;
experience+a_1;+ Experience;;;;;;;;;;;;;;
experience+b_1;+ Experience;;;;;;;;;;;;;;
experience++a_1;++ Experience;;;;;;;;;;;;;;
experience+++a_1;+++ Experience;;;;;;;;;;;;;;
experience-a_1;§R- Experience;;;;;;;;;;;;;;
negativea_1;§R--- Multiple;;;;;;;;;;;;;;
negativeb_1;§R--- Multiple;;;;;;;;;;;;;;
reliability+a_1;§g- No Bonus;;;;;;;;;;;;;;
reliability+b_1;§g- No Bonus;;;;;;;;;;;;;;
reliability-a_1;§g- No Bonus;;;;;;;;;;;;;;
reliability-a_1;§g- No Bonus;;;;;;;;;;;;;;
speed+a_2;+ Speed;;;;;;;;;;;;;;
speed+b_2;+ Speed;;;;;;;;;;;;;;
speed+c_2;+ Speed;;;;;;;;;;;;;;
speed++a_2;++ Speed;;;;;;;;;;;;;;
speed+++a_2;+++ Speed;;;;;;;;;;;;;;
speed-a_2;§R- Speed;;;;;;;;;;;;;;
speed--a_2;§R-- Speed;;;;;;;;;;;;;;
organisation++a_2;++ Organisation;;;;;;;;;;;;;;
organisation-a_2;§R- Organisation;;;;;;;;;;;;;;
organisation--a_2;§R-- Organisation;;;;;;;;;;;;;;
organisation--b_2;§R-- Organisation;;;;;;;;;;;;;;
morale+a_2;+ Morale;;;;;;;;;;;;;;
morale++a_2;++ Morale;;;;;;;;;;;;;;
morale++b_2;++ Morale;;;;;;;;;;;;;;
morale+++a_2;+++ Morale;;;;;;;;;;;;;;
morale-a_2;§R- Morale;;;;;;;;;;;;;;
experience+a_2;+ Experience;;;;;;;;;;;;;;
experience+b_2;+ Experience;;;;;;;;;;;;;;
experience++a_2;++ Experience;;;;;;;;;;;;;;
experience+++a_2;+++ Experience;;;;;;;;;;;;;;
experience-a_2;§R- Experience;;;;;;;;;;;;;;
negativea_2;§R--- Multiple;;;;;;;;;;;;;;
negativeb_2;§R--- Multiple;;;;;;;;;;;;;;
reliability+a_2;§g- No Bonus;;;;;;;;;;;;;;
reliability+b_2;§g- No Bonus;;;;;;;;;;;;;;
reliability-a_2;§g- No Bonus;;;;;;;;;;;;;;
reliability-a_2;§g- No Bonus;;;;;;;;;;;;;;
speed+a_3;+ Speed;;;;;;;;;;;;;;
speed+b_3;+ Speed;;;;;;;;;;;;;;
speed+c_3;+ Speed;;;;;;;;;;;;;;
speed++a_3;++ Speed;;;;;;;;;;;;;;
speed+++a_3;+++ Speed;;;;;;;;;;;;;;
speed-a_3;§R- Speed;;;;;;;;;;;;;;
speed--a_3;§R-- Speed;;;;;;;;;;;;;;
organisation++a_3;++ Organisation;;;;;;;;;;;;;;
organisation-a_3;§R- Organisation;;;;;;;;;;;;;;
organisation--a_3;§R-- Organisation;;;;;;;;;;;;;;
organisation--b_3;§R-- Organisation;;;;;;;;;;;;;;
morale+a_3;+ Morale;;;;;;;;;;;;;;
morale++a_3;++ Morale;;;;;;;;;;;;;;
morale++b_3;++ Morale;;;;;;;;;;;;;;
morale+++a_3;+++ Morale;;;;;;;;;;;;;;
morale-a_3;§R- Morale;;;;;;;;;;;;;;
experience+a_3;+ Experience;;;;;;;;;;;;;;
experience+b_3;+ Experience;;;;;;;;;;;;;;
experience++a_3;++ Experience;;;;;;;;;;;;;;
experience+++a_3;+++ Experience;;;;;;;;;;;;;;
experience-a_3;§R- Experience;;;;;;;;;;;;;;
negativea_3;§R--- Multiple;;;;;;;;;;;;;;
negativeb_3;§R--- Multiple;;;;;;;;;;;;;;
reliability+a_3;§g- No Bonus;;;;;;;;;;;;;;
reliability+b_3;§g- No Bonus;;;;;;;;;;;;;;
reliability-a_3;§g- No Bonus;;;;;;;;;;;;;;
